sp,x,y
sp21,7.630975,52.354613
sp21,6.65,52.75
sp21,6.11732,51.228081
sp21,6.75,52.95
sp21,6.35,52.3
sp21,7.630201,52.352197
sp21,5.1,51.3
sp21,6.879052,52.147614
sp21,6.75,52.9
sp21,8.230515,55.791378
sp21,6.6,52.15
sp21,4.75,51.65
sp21,12.441473,47.794323
sp21,5.65,51.4
sp21,6.2,52.85
sp21,5.65,51.2
sp21,5.6,51.4
sp21,12.2872,57.964317
sp21,7.630476,52.352207
sp21,6.872795,51.603226
sp21,7.0,52.25
sp21,5.05,51.4
sp21,5.3,51.45
sp21,5.45,52.1
sp21,5.6,51.75
sp21,-6.644398,43.474208
sp21,5.95,52.35
sp21,6.8,52.25
sp21,7.629344,52.35319
sp21,6.4,53.1
sp21,6.95,52.2
sp21,5.75,51.7
sp21,6.55,52.55
sp21,8.230592,55.791342
sp21,6.45,52.1
sp21,8.868086,53.228339
sp21,-2.473345,47.808168
sp21,7.6983,51.913363
sp21,5.65,51.25
sp21,6.9,52.3
sp21,6.65,52.2
sp21,6.7,53.0
sp21,7.630328,52.352332
sp21,7.0,52.35
sp21,6.698507,52.048637
sp21,7.630333,52.355719
sp21,5.8,51.6
sp21,6.9,52.15
sp21,6.872824,51.603069
sp21,5.5,52.1
sp21,7.630184,52.351037
sp21,6.4,53.15
sp21,13.930387,57.358526
sp21,6.878228,52.145237
sp21,7.69858,51.912553
sp21,6.844018,52.113262
sp21,7.69789,51.912837
sp21,-0.847182,45.003143
sp21,5.35,52.1
sp21,5.55,51.65
sp21,7.631212,52.354697
sp21,-0.862216,44.997498
sp21,7.631144,52.354626
sp21,-0.851422,45.004143
sp21,-0.84963,45.005054
sp21,-0.862257,44.993523
sp21,6.7,52.15
sp21,6.75,52.2
sp21,7.631321,52.354744
sp21,5.85,52.2
sp21,7.630425,52.352372
sp21,6.6,52.1
sp21,6.87283,51.603321
sp21,6.872702,51.603329
sp21,6.8727,51.603497
sp21,5.6,52.2
sp21,6.872891,51.603313
sp21,6.872705,51.603451
sp21,4.6,51.5
sp21,6.1,52.15
sp21,6.872936,51.603256
sp21,7.630541,52.352119
sp21,6.87286,51.603203
sp21,7.630479,52.352216
sp21,6.872685,51.603497
sp21,6.2,52.9
sp21,6.872734,51.603321
sp21,5.2,51.65
sp21,6.872983,51.603146
sp21,6.0,52.4
sp21,6.872983,51.603153
sp21,-1.542187,50.870504
sp21,6.4,53.0
sp21,-0.908291,44.976479
sp21,6.560023,51.71445
sp21,7.49849,58.072488
sp21,-0.908314,44.976524
sp21,6.75,51.95
sp21,6.561561,51.71141
sp21,-8.265039,40.863195
sp21,6.559615,51.71414
sp21,5.35,51.3
sp21,6.078104,51.19537
sp21,5.5,51.4
sp21,6.9,52.2
sp21,8.391645,52.72665
sp21,6.95,52.25
sp21,7.0,52.2
sp21,5.9,52.35
sp21,6.113493,51.225986
sp21,6.3,52.6
sp21,13.48198,57.362567
sp21,-2.473383,47.807159
sp21,6.5,52.95
sp21,6.698287,52.048519
sp21,7.630332,52.355726
sp21,7.630095,52.352289
sp21,5.5,51.25
sp21,7.63009,52.352194
sp21,7.099958,52.250775
sp21,4.65,51.5
sp21,5.8,52.1
sp21,5.4,51.5
sp21,6.55,52.25
sp21,13.0066,47.766495
sp21,4.85,52.15
sp21,7.630599,52.352328
sp21,7.535922,52.288269
sp21,7.631099,52.354606
sp21,7.631232,52.354712
sp21,6.557521,51.714249
sp21,7.631316,52.354759
sp21,7.631003,52.3547
sp21,7.557607,49.007671
sp21,-0.847757,45.00378
sp21,-0.862768,44.997257
sp21,-0.850658,45.004528
sp21,6.55,52.8
sp21,5.85,51.45
sp21,7.630353,52.352183
sp21,7.630229,52.352197
sp21,-0.849717,45.005104
sp21,8.689866,52.331494
sp21,6.87294,51.603153
sp21,6.872486,51.603512
sp21,7.05,52.7
sp21,6.872812,51.603371
sp21,13.443822,47.719371
sp21,6.872974,51.603107
sp21,7.631258,52.354645
sp21,7.710585,53.575134
sp21,6.872992,51.603134
sp21,6.7,51.95
sp21,5.9,51.35
sp21,-1.490246,50.80463
sp21,6.65,52.05
sp21,-0.908321,44.976505
sp21,-0.908297,44.976482
sp21,11.576063,59.358836
sp21,5.85,52.35
sp21,6.15,52.6
sp21,5.65,52.1
sp21,-3.96349,48.395758
sp21,6.35,52.55
sp21,23.158437,59.861327
sp21,22.502041,60.024814
sp21,25.99801,61.901571
sp21,27.679711,62.244525
sp21,24.695829,60.888438
sp21,24.611527,60.887931
sp21,23.647456,60.371044
sp21,21.39991,60.693356
sp21,26.017032,61.901708
sp21,23.205628,59.840255
sp21,-63.915722,44.497545
sp21,-88.188797,30.701147
sp21,-88.188872,30.701055
sp21,-88.928889,30.732222
sp21,-88.50893,30.55393
sp21,-84.712281,46.968158
sp21,-1.417151,50.833759
sp21,-68.855438,46.942222
sp21,8.107845,55.561948
sp21,5.02111,61.59778
sp21,10.70083,43.825
sp21,-60.828358,46.742533
sp21,9.398731,56.091384
sp21,11.801054,55.295996
sp21,9.044646,56.835073
sp21,9.081475,55.880898
sp21,-78.445998,45.5795
sp21,-68.596306,44.363997
sp21,12.437903,47.793785
sp21,0.34797,43.10833
sp21,-1.33822,43.75156
sp21,-1.17548,43.69573
sp21,0.34813,43.10817
sp21,0.33848,43.10637
sp21,-0.0697,43.22443
sp21,0.34782,43.10823
sp21,0.34827,43.10814
sp21,2.02913,44.90739
sp21,2.07014,44.91281
sp21,-0.05888,43.2024
sp21,-0.07015,43.2241
sp21,-0.06824,43.22362
sp21,-0.0643,43.20996
sp21,-0.06498,43.2166
sp21,-0.07194,43.22406
sp21,-0.06345,43.20552
sp21,-0.06439,43.2155
sp21,2.20804,42.6717
sp21,2.06935,44.78745
sp21,-0.09445,43.11134
sp21,0.44628,47.45207
sp21,1.2552,46.75132
sp21,7.04825,47.98405
sp21,2.68456,45.27898
sp21,-1.15005,44.39356
sp21,-1.11365,45.08712
sp21,0.34167,43.08989
sp21,1.97624,45.00405
sp21,2.02374,44.90498
sp21,1.97738,44.91887
sp21,2.04,44.90396
sp21,0.42516,43.15972
sp21,2.59909,48.28323
sp21,2.02932,47.53639
sp21,3.81652,46.72484
sp21,3.80901,46.67513
sp21,0.54984,47.55038
sp21,0.54263,47.41123
sp21,2.28935,47.44959
sp21,3.87516,47.33076
sp21,2.91381,46.82454
sp21,3.90786,47.00835
sp21,5.41434,47.18877
sp21,5.4529,47.26791
sp21,1.58671,47.56838
sp21,4.47536,49.92761
sp21,2.12781,47.52699
sp21,3.71151,46.72055
sp21,3.17163,46.73939
sp21,0.1879,47.38927
sp21,2.65603,47.30562
sp21,4.09104,47.32319
sp21,2.71085,48.25991
sp21,4.99314,46.55746
sp21,1.42792,46.68924
sp21,1.54179,47.61612
sp21,0.34198,47.1686
